condition,frame_number,time_relative,channel_freq,frame_kind,type,subtype,type_subtype,transmitter,receiver,source,destination,bssid,ssid,rsn_version,rsn_akm,pairwise_cipher,group_cipher,rsn_capabilities,auth_algorithm,auth_sequence,status_code,association_id,eapol_message,nonce_present,nonce_role,replay_counter,key_ack,key_mic,key_install,key_secure,encrypted_key_data,key_data_length,protected_flag,ccmp_packet_number,ccmp_key_id,wireshark_protocol,wireshark_info,interpretation
WPA2-Personal-PSK,4065,29.314121761,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000013F,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4066,29.314123869,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000140,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4071,29.319043367,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000141,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4076,29.329813768,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000142,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4080,29.329817202,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000157,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4084,29.332978054,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000158,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4086,29.348173035,2437,Beacon,0,8,0x0008,b2:86:9a:49:e9:da,ff:ff:ff:ff:ff:ff,b2:86:9a:49:e9:da,ff:ff:ff:ff:ff:ff,b2:86:9a:49:e9:da,iPhone_Lab,1,PSK,CCMP,CCMP,0x003c,,,,,,no,,,,,,,,,False,,,,,"AP advertises WPA2 RSN capabilities, PSK AKM and CCMP ciphers."
WPA2-Personal-PSK,4090,29.348185935,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000143,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4094,29.348190238,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000159,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4098,29.348192783,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000144,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4102,29.348195280,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015A,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4106,29.364010942,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000145,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4110,29.392721844,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000146,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4111,29.392950001,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000147,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4112,29.392951007,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000148,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4116,29.392953606,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015B,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4120,29.399966527,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000149,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4121,29.399968683,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000014A,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4125,29.400799678,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015C,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4129,29.417418535,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015D,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4134,29.434060290,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000014B,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4135,29.434062839,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000014C,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4136,29.434064015,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000014D,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4140,29.434066405,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015E,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4141,29.434067389,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015F,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4146,29.445460409,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000014E,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4148,29.447513256,2437,Beacon,0,8,0x0008,b2:86:9a:49:e9:da,ff:ff:ff:ff:ff:ff,b2:86:9a:49:e9:da,ff:ff:ff:ff:ff:ff,b2:86:9a:49:e9:da,iPhone_Lab,1,PSK,CCMP,CCMP,0x003c,,,,,,no,,,,,,,,,False,,,,,"AP advertises WPA2 RSN capabilities, PSK AKM and CCMP ciphers."
WPA2-Personal-PSK,4153,29.486104030,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000014F,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4154,29.486108650,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000150,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4155,29.486110572,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000151,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4156,29.486112869,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000152,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4157,29.486114323,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000153,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4158,29.486115591,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000154,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4162,29.486118385,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000160,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4163,29.486119326,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000161,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4167,29.486121986,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000162,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4168,29.486122786,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000163,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4172,29.486126308,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000164,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4176,29.486129075,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000165,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4180,29.486132130,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000155,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4184,29.489801058,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000166,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4188,29.491093057,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000167,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4192,29.494670796,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000156,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4193,29.494672010,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000157,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4197,29.494673947,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000168,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4201,29.495400124,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000158,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4205,29.500942427,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000159,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4209,29.500946919,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000169,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4213,29.515834608,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000016A,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4217,29.520606783,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015A,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4218,29.520611595,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015B,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4219,29.520613284,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015C,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4220,29.520614940,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015D,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4221,29.520616257,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015E,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4222,29.520617457,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000015F,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4226,29.520620682,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000016B,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4230,29.520623444,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000016C,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4231,29.520624257,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000016D,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4236,29.523381817,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000160,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4237,29.523383774,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000161,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4241,29.523386474,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000016E,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4245,29.530864906,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000016F,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4249,29.530867418,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000170,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4253,29.553273289,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000171,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4257,29.553277526,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000172,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4261,29.553279617,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000173,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4265,29.553281689,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000174,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4269,29.553284279,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000175,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4273,29.553286183,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000176,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4274,29.553286612,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000177,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4278,29.553288056,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000178,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4282,29.553289405,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000179,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4286,29.553293209,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000162,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4287,29.553295360,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000163,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4291,29.553296977,2437,Protected Frame,2,8,0x0028,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x00000000017A,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4295,29.553298096,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000164,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4299,29.553300067,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000165,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4303,29.553302025,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000166,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4307,29.553303897,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000167,,,,Protected CCMP frame after key establishment.
WPA2-Personal-PSK,4309,29.553304786,2437,Beacon,0,8,0x0008,b2:86:9a:49:e9:da,ff:ff:ff:ff:ff:ff,b2:86:9a:49:e9:da,ff:ff:ff:ff:ff:ff,b2:86:9a:49:e9:da,iPhone_Lab,1,PSK,CCMP,CCMP,0x003c,,,,,,no,,,,,,,,,False,,,,,"AP advertises WPA2 RSN capabilities, PSK AKM and CCMP ciphers."
WPA2-Personal-PSK,4312,29.553306823,2437,Protected Frame,2,8,0x0028,b2:86:9a:49:e9:da,e8:bf:b8:96:c3:55,4a:e1:ca:a1:31:64,e8:bf:b8:96:c3:55,b2:86:9a:49:e9:da,,,,,,,,,,,,no,,,,,,,,,True,0x000000000168,,,,Protected CCMP frame after key establishment.
